date,8:00~9:00_x,9:00~10:00_x,10:00~11:00_x,11:00~12:00_x,12:00~13:00_x,13:00~14:00_x,14:00~15:00_x,15:00~16:00_x,16:00~17:00_x,17:00~18:00_x,18:00~19:00_x,19:00~20:00_x,20:00~21:00_x,21:00~22:00_x,8:00~9:00_y,9:00~10:00_y,10:00~11:00_y,11:00~12:00_y,12:00~13:00_y,13:00~14:00_y,14:00~15:00_y,15:00~16:00_y,16:00~17:00_y,17:00~18:00_y,18:00~19:00_y,19:00~20:00_y,20:00~21:00_y,21:00~22:00_y
2014/8/04(一),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,籃球校隊,籃球校隊,籃球校隊,場地調整,排球校隊,排球校隊,排球校隊,排球校隊,排球校隊,排球校隊,排球校隊,排球校隊,排球校隊
2014/8/05(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,籃球校隊,籃球校隊,籃球校隊,場地調整,排球校隊,排球校隊,排球校隊,排球校隊,場地調整,羽球校隊,羽球校隊,羽球校隊,羽球校隊
2014/8/06(三),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,籃球校隊,籃球校隊,籃球校隊,場地調整,排球校隊,排球校隊,排球校隊,排球校隊,場地調整,手球校隊,手球校隊,手球校隊,手球校隊
2014/8/07(四),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,籃球校隊,籃球校隊,籃球校隊,場地調整,排球校隊,排球校隊,排球校隊,排球校隊,場地調整,籃球校隊,籃球校隊,籃球校隊,籃球校隊
2014/8/08(五),有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,大型活動,大型活動,大型活動,大型活動,大型活動,場地調整,籃球校隊,籃球校隊,籃球校隊,場地調整,場地調整,場地調整,場地調整,場地調整,大型活動,大型活動,大型活動,大型活動,大型活動
2014/8/09(六),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2014/8/10(日),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2014/8/11(一),場地調整,場地調整,新生入學系列活動,新生入學系列活動,場地調整,場地調整,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,籃球校隊,籃球校隊,籃球校隊,場地調整,排球校隊,排球校隊,排球校隊,排球校隊,排球校隊,排球校隊,排球校隊,排球校隊,排球校隊
2014/8/12(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,EMBA,EMBA,場地調整,籃球校隊,籃球校隊,籃球校隊,場地調整,排球校隊,排球校隊,排球校隊,排球校隊,場地調整,羽球校隊,羽球校隊,羽球校隊,羽球校隊
2014/8/13(三),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,籃球校隊,籃球校隊,籃球校隊,場地調整,排球校隊,排球校隊,排球校隊,排球校隊,場地調整,手球校隊,手球校隊,手球校隊,手球校隊
2014/8/14(四),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,籃球校隊,籃球校隊,籃球校隊,場地調整,排球校隊,排球校隊,排球校隊,排球校隊,場地調整,籃球.羽球校隊,籃球.羽球校隊,籃球.羽球校隊,籃球.羽球校隊
2014/8/15(五),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,場地調整,籃球校隊,籃球校隊,籃球校隊,場地調整,排球校隊,排球校隊,排球校隊,排球校隊,場地調整,有場,有場,有場,有場
2014/8/16(六),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場
2014/8/17(日),不開放,EMBA羽球賽,EMBA羽球賽,EMBA羽球賽,EMBA羽球賽,EMBA羽球賽,EMBA羽球賽,EMBA羽球賽,EMBA羽球賽,EMBA羽球賽,不開放,不開放,不開放,不開放,不開放,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,不開放,不開放,不開放,不開放
2014/8/18(一),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2014/8/19(二),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,有場,有場,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2014/8/20(三),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,場地調整,籃球校隊,籃球校隊,籃球校隊,場地調整,排球校隊,排球校隊,排球校隊,排球校隊,場地調整,手球校隊,運動指導班（連家瑩老師）,手球校隊,手球校隊
2014/8/21(四),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,場地調整,籃球校隊,籃球校隊,籃球校隊,場地調整,排球校隊,排球校隊,排球校隊,排球校隊,場地調整,籃球校隊,籃球校隊,籃球校隊,籃球校隊
2014/8/22(五),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2014/8/23(六),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2014/8/24(日),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2014/8/25(一),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2014/8/26(二),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2014/8/27(三),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,運動指導班（連家瑩老師）,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2014/8/28(四),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2014/8/29(五),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2014/8/30(六),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場
2014/8/31(日),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放
2014/9/01(一),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動
2014/9/01(一),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動
2014/9/01(一),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動
2014/9/02(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2014/9/02(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
